tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
NWFC-1A		NWFC-1																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1A		NWFC-1																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1B	NWFC-1B_LP-DIR-T	NWFC-1		mt	276.7	6.4	2	5	0	5.7	1.6	783	663	K		shoemake 2025-04-25 20:55:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-1B		NWFC-1																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1B		NWFC-1																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1B	NWFC-1B_LP-DIR-T	NWFC-1		lt	231.1	-1.8	2	4	0	20.1	1.5	403	77	K		shoemake 2025-04-25 20:55:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-1C		NWFC-1																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1C		NWFC-1																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1C	NWFC-1C_LP-DIR-T	NWFC-1		lt	226.9	-0.1	2	5	0	16.5	2.4	433	77	K		shoemake 2025-04-25 20:58:09	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-1C	NWFC-1C_LP-DIR-T	NWFC-1		mt	286.7	6.2	2	4	0	15.9	7.1	753	693	K		shoemake 2025-04-25 20:58:09	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2A		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2A		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2B		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2B		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2B	NWFC-2B_LP-DIR-T	NWFC-2		lt	5.8	-72.1	2	5	0	16.2	1.4	463	343	K		shoemake 2025-04-25 21:00:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2B	NWFC-2B_LP-DIR-T	NWFC-2		mt	20.7	-38.4	2	5	0	29.3	11.8	783	693	K		shoemake 2025-04-25 21:00:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2C	NWFC-2C_LP-DIR-T	NWFC-2		mt	15.1	-44.3	2	4	0	24.2	3.1	753	693	K		shoemake 2025-04-09 17:31:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2C	NWFC-2C_LP-DIR-T	NWFC-2		lt	8.0	-73.2	2	6	0	16.8	1.5	483	343	K		shoemake 2025-04-09 17:31:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2C		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2C		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2D	NWFC-2D_LP-DIR-T	NWFC-2		mt	12.0	-41.2	2	5	0	12.9	8.1	783	693	K		shoemake 2025-04-25 21:05:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2D	NWFC-2D_LP-DIR-T	NWFC-2		lt	18.8	-72.0	2	5	0	10.4	3.2	403	273	K		shoemake 2025-04-25 21:05:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2D		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2D		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2E		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2E	NWFC-2E_LP-DIR-T	NWFC-2		mt	12.6	-48.1	2	9	0	4.2	3.0	783	603	K		shoemake 2025-05-01 17:33:18	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2E	NWFC-2E_LP-DIR-T	NWFC-2		lt	64.3	-16.8	2	3	0	56.2	15.6	343	273	K		shoemake 2025-05-01 17:33:18	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2E		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2F		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2F		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2F	NWFC-2F_LP-DIR-T	NWFC-2		lt	72.4	-10.7	2	3	0	62.4	12.4	343	273	K		shoemake 2025-05-01 17:35:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2F	NWFC-2F_LP-DIR-T	NWFC-2		mt	13.1	-46.3	2	5	0	2.5	4.9	783	693	K		shoemake 2025-05-01 17:35:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3A		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3A		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3B	NWFC-3B_LP-DIR-T	NWFC-3		lt	256.8	26.5	2	5	0	49.5	4.9	463	343	K		shoemake 2025-04-25 21:12:49	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3B		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3B		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3B	NWFC-3B_LP-DIR-T	NWFC-3		mt	331.5	39.5	2	3	0	1.6	5.2	783	723	K		shoemake 2025-04-25 21:12:49	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3C	NWFC-3C_LP-DIR-T	NWFC-3		lt	265.4	35.7	2	5	0	41.7	8.4	463	343	K		shoemake 2025-04-25 21:15:20	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3C	NWFC-3C_LP-DIR-T	NWFC-3		mt	336.5	39.8	2	3	0	1.0	2.1	783	723	K		shoemake 2025-04-25 21:15:20	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3C		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3C		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3D	NWFC-3D_LP-DIR-T	NWFC-3		lt	250.7	26.0	2	5	0	55.7	8.0	463	343	K		shoemake 2025-04-25 21:17:49	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3D	NWFC-3D_LP-DIR-T	NWFC-3		mt	342.1	38.2	2	5	0	0.6	5.8	783	693	K		shoemake 2025-04-25 21:17:49	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3D		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3D		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3E		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3E		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4A		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4A		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4B	NWFC-4B_LP-DIR-T	NWFC-4		mt	357.3	-13.4	2	5	0	0.1	0.9	783	693	K		shoemake 2025-04-25 21:20:17	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4B	NWFC-4B_LP-DIR-T	NWFC-4		lt	6.5	-6.5	2	4	0	6.1	7.1	403	77	K		shoemake 2025-04-25 21:20:17	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4B		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4B		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4C	NWFC-4C_LP-DIR-T	NWFC-4		lt	14.2	-14.0	2	4	0	7.9	5.0	403	273	K		shoemake 2025-04-25 21:22:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4C	NWFC-4C_LP-DIR-T	NWFC-4		mt	352.8	-12.7	2	5	0	0.5	3.5	783	693	K		shoemake 2025-04-25 21:22:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4C		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4C		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4D	NWFC-4D_LP-DIR-T	NWFC-4		lt	10.1	-6.1	2	6	0	7.2	4.7	433	273	K		shoemake 2025-04-25 21:25:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4D	NWFC-4D_LP-DIR-T	NWFC-4		mt	349.8	-10.7	2	5	0	0.6	2.7	783	693	K		shoemake 2025-04-25 21:25:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4D		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4D		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4E		NWFC-4																						NWFC	NWFC
NWFC-4E		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4E		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5A		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5A		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5B		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5B	NWFC-5B_LP-DIR-T	NWFC-5		mt	133.3	25.7	2	3	0	0.7	1.5	783	723	K		shoemake 2025-04-25 21:30:02	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5B	NWFC-5B_LP-DIR-T	NWFC-5		lt	119.9	-17.3	2	5	0	28.7	7.1	433	77	K		shoemake 2025-04-25 21:30:02	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5B		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5C	NWFC-5C_LP-DIR-T	NWFC-5		mt	127.1	18.1	2	3	0	1.7	1.6	783	723	K		shoemake 2025-04-25 21:32:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5C	NWFC-5C_LP-DIR-T	NWFC-5		lt	129.8	3.7	2	5	0	11.0	3.3	463	343	K		shoemake 2025-04-25 21:32:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5C		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5C		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5D		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5D		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5D	NWFC-5D_LP-DIR-T	NWFC-5		mt	128.5	20.0	2	4	0	2.1	2.1	783	723	K		shoemake 2025-05-01 17:40:40	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5D	NWFC-5D_LP-DIR-T	NWFC-5		lt	117.2	-14.0	2	4	0	30.4	2.6	433	343	K		shoemake 2025-05-01 17:40:40	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5E		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5E		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5E	NWFC-5E_LP-DIR-T	NWFC-5		mt	132.0	25.9	2	3	0	1.3	0.9	783	723	K		shoemake 2025-05-01 17:43:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5E	NWFC-5E_LP-DIR-T	NWFC-5		lt	121.6	-2.0	2	5	0	24.6	8.2	463	77	K		shoemake 2025-05-01 17:43:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6A		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6A		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6B	NWFC-6B_LP-DIR-T	NWFC-6		lt	42.8	-31.9	2	4	0	6.7	3.5	463	343	K		shoemake 2025-04-25 21:39:59	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6B		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6B		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6B	NWFC-6B_LP-DIR-T	NWFC-6		mt	45.6	-16.4	2	3	0	2.4	1.2	783	723	K		shoemake 2025-04-25 21:39:59	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6C		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6C	NWFC-6C_LP-DIR-T	NWFC-6		mt	47.5	-26.1	2	4	0	1.7	0.8	783	723	K		shoemake 2025-04-25 21:42:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6C	NWFC-6C_LP-DIR-T	NWFC-6		lt	22.4	-44.2	2	4	0	20.6	5.2	373	273	K		shoemake 2025-04-25 21:42:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6C		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6D		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6D		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6D	NWFC-6D_LP-DIR-T	NWFC-6		mt	54.2	-35.7	2	5	0	1.8	4.8	783	693	K		shoemake 2025-04-25 21:44:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6D	NWFC-6D_LP-DIR-T	NWFC-6		lt	63.3	-45.8	2	4	0	5.1	4.9	403	273	K		shoemake 2025-04-25 21:44:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6E		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6E	NWFC-6E_LP-DIR-T	NWFC-6		mt	69.6	-37.0	2	4	0	2.6	1.9	783	693	K		shoemake 2025-04-25 21:47:16	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6E	NWFC-6E_LP-DIR-T	NWFC-6		lt	69.9	-47.7	2	4	0	4.1	5.1	433	343	K		shoemake 2025-04-25 21:47:16	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6E		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7A		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7A		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7B		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7B	NWFC-7B_LP-DIR-T	NWFC-7		mt	0.3	29.4	2	5	0	9.0	6.6	783	693	K		shoemake 2025-04-25 21:49:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7B	NWFC-7B_LP-DIR-T	NWFC-7		lt	226.1	40.8	2	4	0	73.3	5.4	403	273	K		shoemake 2025-04-25 21:49:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7B		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7C	NWFC-7C_LP-DIR-T	NWFC-7		lt	239.6	39.4	2	6	0	71.0	10.2	463	273	K		shoemake 2025-04-25 21:52:08	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7C	NWFC-7C_LP-DIR-T	NWFC-7		mt	351.0	22.2	2	4	0	6.5	1.0	783	723	K		shoemake 2025-04-25 21:52:08	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7C		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7C		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7D		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7D		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7D	NWFC-7D_LP-DIR-T	NWFC-7		lt	241.2	27.6	2	5	0	78.7	9.2	403	273	K		shoemake 2025-04-25 21:54:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7D	NWFC-7D_LP-DIR-T	NWFC-7		mt	351.3	25.1	2	4	0	6.5	2.1	783	723	K		shoemake 2025-04-25 21:54:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7E		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7E		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7E	NWFC-7E_LP-DIR-T	NWFC-7		lt	254.2	36.1	2	4	0	70.7	10.7	403	77	K		shoemake 2025-04-25 21:57:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7E	NWFC-7E_LP-DIR-T	NWFC-7		mt	353.4	26.0	2	4	0	7.3	5.3	783	723	K		shoemake 2025-04-25 21:57:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7F	NWFC-7F_LP-DIR-T	NWFC-7		lt	241.8	35.0	2	4	0	72.4	13.6	403	273	K		shoemake 2025-04-25 21:59:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7F		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7F		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7F	NWFC-7F_LP-DIR-T	NWFC-7		mt	350.0	27.6	2	3	0	10.2	2.5	783	723	K		shoemake 2025-04-25 21:59:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7G		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7G		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8A		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8A		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8B		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8B	NWFC-8B_LP-DIR-T	NWFC-8		mt	169.5	73.9	2	3	0	3.3	1.2	783	723	K		shoemake 2025-04-25 22:02:04	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8B	NWFC-8B_LP-DIR-T	NWFC-8		lt	145.7	44.4	2	3	0	27.9	5.2	483	403	K		shoemake 2025-04-25 22:02:04	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8B		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8C		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8C	NWFC-8C_LP-DIR-T	NWFC-8		mt	165.7	71.9	2	4	0	1.3	0.6	783	723	K		shoemake 2025-04-25 22:04:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8C	NWFC-8C_LP-DIR-T	NWFC-8		lt	210.2	78.2	2	7	0	6.9	6.4	543	373	K		shoemake 2025-04-25 22:04:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8C		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8D		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8D	NWFC-8D_LP-DIR-T	NWFC-8		lt	237.0	78.0	2	3	0	8.0	0.3	433	373	K		shoemake 2025-04-25 22:06:57	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8D	NWFC-8D_LP-DIR-T	NWFC-8		mt	165.4	76.2	2	6	0	0.7	5.0	723	603	K		shoemake 2025-04-25 22:06:57	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8D		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8E	NWFC-8E_LP-DIR-T	NWFC-8		mt	170.5	77.0	2	5	0	2.6	2.7	783	693	K		shoemake 2025-04-25 22:09:22	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8E		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8E		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8E	NWFC-8E_LP-DIR-T	NWFC-8		lt	250.0	78.6	2	3	0	11.0	3.2	433	343	K		shoemake 2025-04-25 22:09:22	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8F	NWFC-8F_LP-DIR-T	NWFC-8		lt	246.9	79.0	2	5	0	11.2	0.4	463	343	K		shoemake 2025-04-25 22:11:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8F	NWFC-8F_LP-DIR-T	NWFC-8		mt	161.4	75.3	2	4	0	1.4	4.9	783	723	K		shoemake 2025-04-25 22:11:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8F		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8F		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8G	NWFC-8G_LP-DIR-T	NWFC-8		mt	209.9	75.7	2	5	0	1.4	12.8	723	633	K		shoemake 2025-04-25 22:14:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8G		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8G		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8G	NWFC-8G_LP-DIR-T	NWFC-8		lt	249.8	78.0	2	3	0	9.4	0.8	403	343	K		shoemake 2025-04-25 22:14:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8H		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8H		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
PKQA-0A		PKQA-0																	This study	LP-NOMAG				PKQA	PKQA
PKQA-0A		PKQA-0																	This study	LP-NOMAG				PKQA	PKQA
PKQA-0A	PKQA-0A_LP-DIR-T	PKQA-0		lt	187.6	48.8	2	5	0	3.6	12.5	433	77	K		shoemake 2025-02-28 16:37:12	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-0A	PKQA-0A_LP-DIR-T	PKQA-0		mt	185.2	36.9	2	3	0	32.1	25.4	783	723	K		shoemake 2025-02-28 16:37:12	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-0B		PKQA-0																	This study	LP-NOMAG				PKQA	PKQA
PKQA-0B		PKQA-0																	This study	LP-NOMAG				PKQA	PKQA
PKQA-0B	PKQA-0B_LP-DIR-T	PKQA-0		lt	184.5	52.0	2	7	0	5.6	7.8	463	77	K		shoemake 2025-02-28 16:39:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-0B	PKQA-0B_LP-DIR-T	PKQA-0		mt	188.9	54.3	2	4	0	13.1	5.2	783	693	K		shoemake 2025-02-28 16:39:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-0C	PKQA-0C_LP-DIR-T	PKQA-0		mt	184.5	47.4	2	4	0	11.2	3.0	783	693	K		shoemake 2025-02-28 16:58:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-0C	PKQA-0C_LP-DIR-T	PKQA-0		lt	213.1	68.0	2	4	0	26.6	5.2	403	77	K		shoemake 2025-02-28 16:58:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-0C		PKQA-0																	This study	LP-NOMAG				PKQA	PKQA
PKQA-0C		PKQA-0																	This study	LP-NOMAG				PKQA	PKQA
PKQA-0D	PKQA-0D_LP-DIR-T	PKQA-0		mt	187.2	51.5	2	8	0	1.6	1.7	783	573	K		shoemake 2025-02-28 17:01:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-0D		PKQA-0																	This study	LP-NOMAG				PKQA	PKQA
