tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
NWFB-3H		NWFB-3H																	This study	LP-NOMAG				NWFB	NWFB
NWFB-3I		NWFB-3																	This study	LP-NOMAG				NWFB	NWFB
NWFB-3I		NWFB-3I																	This study	LP-NOMAG				NWFB	NWFB
NWFC-1A		NWFC-1A																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1A		NWFC-1																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1B	NWFC-1B_LP-DIR-T	NWFC-1B		lt	231.1	-1.8	2	4	0	20.1	1.5	403	77	K		shoemake 2025-04-25 20:55:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-1B		NWFC-1B																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1B		NWFC-1																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1B	NWFC-1B_LP-DIR-T	NWFC-1B		mt	313.7	10.2	2	2	0	6.4	nan	783	723	K		shoemake 2025-04-25 20:55:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-1C		NWFC-1C																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1C		NWFC-1																	This study	LP-NOMAG				NWFC	NWFC
NWFC-1C	NWFC-1C_LP-DIR-T	NWFC-1C		lt	226.9	-0.1	2	5	0	16.5	2.4	433	77	K		shoemake 2025-04-25 20:58:09	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-1C	NWFC-1C_LP-DIR-T	NWFC-1C		mt	307.6	-2.7	2	3	0	11.3	2.7	783	723	K		shoemake 2025-04-25 20:58:09	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2A		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2A		NWFC-2A																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2B		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2B		NWFC-2B																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2B	NWFC-2B_LP-DIR-T	NWFC-2B		lt	5.8	-72.1	2	5	0	16.2	1.4	463	343	K		shoemake 2025-04-25 21:00:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2B	NWFC-2B_LP-DIR-T	NWFC-2B		mt	18.6	1.1	2	3	0	12.0	4.4	783	723	K		shoemake 2025-04-25 21:00:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2C	NWFC-2C_LP-DIR-T	NWFC-2C		lt	8.0	-73.2	2	6	0	16.8	1.5	483	343	K		shoemake 2025-05-01 17:30:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2C	NWFC-2C_LP-DIR-T	NWFC-2C		mt	10.2	-14.0	2	3	0	9.3	4.0	783	723	K		shoemake 2025-05-01 17:30:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2C		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2C		NWFC-2C																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2D	NWFC-2D_LP-DIR-T	NWFC-2D		mt	12.5	-40.3	2	3	0	7.6	5.7	783	693	K		shoemake 2025-04-25 21:05:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2D	NWFC-2D_LP-DIR-T	NWFC-2D		lt	18.8	-72.0	2	5	0	10.4	3.2	403	273	K		shoemake 2025-04-25 21:05:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2D		NWFC-2D																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2D		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2E		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2E	NWFC-2E_LP-DIR-T	NWFC-2E		mt	13.1	-41.0	2	3	0	2.8	3.3	783	693	K		shoemake 2025-05-01 17:33:18	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2E	NWFC-2E_LP-DIR-T	NWFC-2E		lt	64.3	-16.8	2	3	0	56.2	15.6	343	273	K		shoemake 2025-05-01 17:33:18	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2E		NWFC-2E																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2F		NWFC-2F																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2F		NWFC-2																	This study	LP-NOMAG				NWFC	NWFC
NWFC-2F	NWFC-2F_LP-DIR-T	NWFC-2F		mt	13.1	-46.3	2	5	0	2.5	4.9	783	693	K		shoemake 2025-05-01 17:35:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-2F	NWFC-2F_LP-DIR-T	NWFC-2F		lt	72.4	-10.7	2	3	0	62.4	12.4	343	273	K		shoemake 2025-05-01 17:35:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3A		NWFC-3A																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3A		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3B	NWFC-3B_LP-DIR-T	NWFC-3B		lt	256.8	26.5	2	5	0	49.5	4.9	463	343	K		shoemake 2025-04-25 21:12:49	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3B		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3B		NWFC-3B																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3B	NWFC-3B_LP-DIR-T	NWFC-3B		mt	336.0	39.5	2	4	0	2.2	7.8	783	723	K		shoemake 2025-04-25 21:12:49	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3C	NWFC-3C_LP-DIR-T	NWFC-3C		mt	336.5	39.8	2	3	0	1.0	2.1	783	723	K		shoemake 2025-04-25 21:15:20	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3C	NWFC-3C_LP-DIR-T	NWFC-3C		lt	265.4	35.7	2	5	0	41.7	8.4	463	343	K		shoemake 2025-04-25 21:15:20	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3C		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3C		NWFC-3C																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3D	NWFC-3D_LP-DIR-T	NWFC-3D		mt	342.2	38.1	2	3	0	0.5	0.5	783	723	K		shoemake 2025-04-25 21:17:49	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3D	NWFC-3D_LP-DIR-T	NWFC-3D		lt	250.7	26.0	2	5	0	55.7	8.0	463	343	K		shoemake 2025-04-25 21:17:49	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-3D		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3D		NWFC-3D																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3E		NWFC-3E																	This study	LP-NOMAG				NWFC	NWFC
NWFC-3E		NWFC-3																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4A		NWFC-4A																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4A		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4B	NWFC-4B_LP-DIR-T	NWFC-4B		mt	357.3	-13.4	2	5	0	0.1	0.9	783	693	K		shoemake 2025-04-25 21:20:17	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4B	NWFC-4B_LP-DIR-T	NWFC-4B		lt	6.5	-6.5	2	4	0	6.1	7.1	403	77	K		shoemake 2025-04-25 21:20:17	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4B		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4B		NWFC-4B																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4C	NWFC-4C_LP-DIR-T	NWFC-4C		lt	10.4	-9.8	2	5	0	5.5	15.3	403	273	K		shoemake 2025-04-25 21:22:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4C	NWFC-4C_LP-DIR-T	NWFC-4C		mt	352.1	-11.9	2	4	0	0.5	1.2	783	693	K		shoemake 2025-04-25 21:22:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4C		NWFC-4C																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4C		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4D	NWFC-4D_LP-DIR-T	NWFC-4D		lt	10.1	-6.1	2	6	0	7.2	4.7	433	273	K		shoemake 2025-04-25 21:25:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4D	NWFC-4D_LP-DIR-T	NWFC-4D		mt	349.1	-10.6	2	3	0	0.7	1.9	783	723	K		shoemake 2025-04-25 21:25:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4D		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4D		NWFC-4D																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4E	NWFC-4E_LP-DIR-T	NWFC-4E		lt	316.4	18.5	2	4	0	12.9	1.9	463	343	K		shoemake 2025-05-01 17:38:12	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4E	NWFC-4E_LP-DIR-T	NWFC-4E		mt	301.0	-7.1	2	3	0	0.7	1.4	783	723	K		shoemake 2025-05-01 17:38:12	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-4E		NWFC-4																						NWFC	NWFC
NWFC-4E		NWFC-4E																	This study	LP-NOMAG				NWFC	NWFC
NWFC-4E		NWFC-4																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5A		NWFC-5A																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5A		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5B		NWFC-5B																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5B	NWFC-5B_LP-DIR-T	NWFC-5B		lt	119.9	-17.3	2	5	0	28.7	7.1	433	77	K		shoemake 2025-04-25 21:30:02	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5B	NWFC-5B_LP-DIR-T	NWFC-5B		mt	130.7	22.0	2	4	0	0.7	7.2	783	723	K		shoemake 2025-04-25 21:30:02	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5B		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5C	NWFC-5C_LP-DIR-T	NWFC-5C		mt	127.1	18.1	2	3	0	1.7	1.6	783	723	K		shoemake 2025-04-25 21:32:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5C		NWFC-5C																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5C		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5C	NWFC-5C_LP-DIR-T	NWFC-5C		lt	129.8	3.7	2	5	0	11.0	3.3	463	343	K		shoemake 2025-04-25 21:32:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5D	NWFC-5D_LP-DIR-T	NWFC-5D		mt	128.5	20.0	2	4	0	2.1	2.1	783	723	K		shoemake 2025-05-01 17:40:40	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5D	NWFC-5D_LP-DIR-T	NWFC-5D		lt	117.2	-14.0	2	4	0	30.4	2.6	433	343	K		shoemake 2025-05-01 17:40:40	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5D		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5D		NWFC-5D																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5E		NWFC-5																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5E		NWFC-5E																	This study	LP-NOMAG				NWFC	NWFC
NWFC-5E	NWFC-5E_LP-DIR-T	NWFC-5E		mt	132.0	25.9	2	3	0	1.3	0.9	783	723	K		shoemake 2025-05-01 17:43:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-5E	NWFC-5E_LP-DIR-T	NWFC-5E		lt	133.2	15.5	2	5	0	6.9	14.1	463	343	K		shoemake 2025-05-01 17:43:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6A		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6A		NWFC-6A																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6B		NWFC-6B																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6B	NWFC-6B_LP-DIR-T	NWFC-6B		lt	40.7	-32.6	2	5	0	9.1	6.7	463	343	K		shoemake 2025-04-25 21:39:59	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6B		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6B	NWFC-6B_LP-DIR-T	NWFC-6B		mt	44.2	-17.1	2	4	0	1.6	2.5	783	723	K		shoemake 2025-04-25 21:39:59	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6C		NWFC-6C																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6C		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6C	NWFC-6C_LP-DIR-T	NWFC-6C		mt	47.5	-26.1	2	4	0	1.7	0.8	783	723	K		shoemake 2025-04-25 21:42:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6C	NWFC-6C_LP-DIR-T	NWFC-6C		lt	68.5	-30.9	2	3	0	16.7	5.1	433	373	K		shoemake 2025-04-25 21:42:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6D	NWFC-6D_LP-DIR-T	NWFC-6D		lt	58.7	-48.1	2	5	0	5.0	11.1	403	273	K		shoemake 2025-04-25 21:44:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6D		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6D		NWFC-6D																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6D	NWFC-6D_LP-DIR-T	NWFC-6D		mt	47.7	-37.9	2	3	0	3.1	0.8	783	723	K		shoemake 2025-04-25 21:44:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6E	NWFC-6E_LP-DIR-T	NWFC-6E		mt	66.9	-37.6	2	3	0	3.1	0.3	783	723	K		shoemake 2025-04-25 21:47:16	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6E	NWFC-6E_LP-DIR-T	NWFC-6E		lt	69.9	-47.7	2	4	0	4.1	5.1	433	343	K		shoemake 2025-04-25 21:47:16	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-6E		NWFC-6																	This study	LP-NOMAG				NWFC	NWFC
NWFC-6E		NWFC-6E																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7A		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7A		NWFC-7A																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7B	NWFC-7B_LP-DIR-T	NWFC-7B		lt	225.9	40.9	2	6	0	73.3	10.9	403	273	K		shoemake 2025-04-25 21:49:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7B	NWFC-7B_LP-DIR-T	NWFC-7B		mt	359.1	28.6	2	6	0	8.2	6.5	783	693	K		shoemake 2025-04-25 21:49:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7B		NWFC-7B																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7B		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7C	NWFC-7C_LP-DIR-T	NWFC-7C		lt	237.0	41.4	2	7	0	72.2	12.2	463	273	K		shoemake 2025-04-25 21:52:08	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7C	NWFC-7C_LP-DIR-T	NWFC-7C		mt	351.0	22.2	2	4	0	6.5	1.0	783	723	K		shoemake 2025-04-25 21:52:08	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7C		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7C		NWFC-7C																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7D		NWFC-7D																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7D	NWFC-7D_LP-DIR-T	NWFC-7D		lt	241.2	27.6	2	5	0	78.7	9.2	403	273	K		shoemake 2025-04-25 21:54:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7D	NWFC-7D_LP-DIR-T	NWFC-7D		mt	351.3	25.1	2	4	0	6.5	2.1	783	723	K		shoemake 2025-04-25 21:54:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7D		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7E		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7E		NWFC-7E																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7E	NWFC-7E_LP-DIR-T	NWFC-7E		mt	354.4	26.7	2	3	0	7.3	6.3	783	723	K		shoemake 2025-04-25 21:57:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7E	NWFC-7E_LP-DIR-T	NWFC-7E		lt	254.2	36.1	2	4	0	70.7	10.7	403	77	K		shoemake 2025-04-25 21:57:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7F	NWFC-7F_LP-DIR-T	NWFC-7F		mt	350.3	27.6	2	4	0	7.4	2.0	783	723	K		shoemake 2025-04-25 21:59:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7F		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7F		NWFC-7F																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7F	NWFC-7F_LP-DIR-T	NWFC-7F		lt	236.1	35.1	2	6	0	73.2	15.0	403	273	K		shoemake 2025-04-25 21:59:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-7G		NWFC-7																	This study	LP-NOMAG				NWFC	NWFC
NWFC-7G		NWFC-7G																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8A		NWFC-8A																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8A		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8B	NWFC-8B_LP-DIR-T	NWFC-8B		lt	145.1	42.5	2	4	0	31.2	16.6	483	403	K		shoemake 2025-04-25 22:02:04	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8B		NWFC-8B																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8B		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8B	NWFC-8B_LP-DIR-T	NWFC-8B		mt	162.3	70.4	2	4	0	1.9	5.8	783	723	K		shoemake 2025-04-25 22:02:04	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8C		NWFC-8C																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8C		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8C	NWFC-8C_LP-DIR-T	NWFC-8C		mt	165.7	71.9	2	4	0	1.3	0.6	783	723	K		shoemake 2025-04-25 22:04:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8C	NWFC-8C_LP-DIR-T	NWFC-8C		lt	210.2	78.2	2	7	0	6.9	6.4	543	373	K		shoemake 2025-04-25 22:04:31	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8D		NWFC-8D																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8D	NWFC-8D_LP-DIR-T	NWFC-8D		mt	168.8	75.0	2	3	0	2.5	0.7	783	723	K		shoemake 2025-04-25 22:06:57	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8D		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8D	NWFC-8D_LP-DIR-T	NWFC-8D		lt	237.0	78.0	2	3	0	8.0	0.3	433	373	K		shoemake 2025-04-25 22:06:57	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8E	NWFC-8E_LP-DIR-T	NWFC-8E		mt	171.3	77.2	2	4	0	1.8	1.0	783	693	K		shoemake 2025-04-25 22:09:22	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8E		NWFC-8E																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8E		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8E	NWFC-8E_LP-DIR-T	NWFC-8E		lt	287.1	70.5	2	3	0	19.6	4.5	433	373	K		shoemake 2025-04-25 22:09:22	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8F		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8F	NWFC-8F_LP-DIR-T	NWFC-8F		mt	156.1	72.3	2	3	0	1.6	1.9	783	723	K		shoemake 2025-04-25 22:11:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8F		NWFC-8F																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8F	NWFC-8F_LP-DIR-T	NWFC-8F		lt	246.9	79.0	2	5	0	11.2	0.4	463	343	K		shoemake 2025-04-25 22:11:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8G	NWFC-8G_LP-DIR-T	NWFC-8G		lt	249.8	78.0	2	3	0	9.4	0.8	403	343	K		shoemake 2025-04-25 22:14:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8G	NWFC-8G_LP-DIR-T	NWFC-8G		mt	180.7	77.8	2	4	0	1.6	2.6	723	633	K		shoemake 2025-04-25 22:14:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			NWFC	NWFC
NWFC-8G		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8G		NWFC-8G																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8H		NWFC-8H																	This study	LP-NOMAG				NWFC	NWFC
NWFC-8H		NWFC-8																	This study	LP-NOMAG				NWFC	NWFC
PKQA-0A		PKQA-0																	This study	LP-NOMAG				PKQA	PKQA
PKQA-0A		PKQA-0A																	This study	LP-NOMAG				PKQA	PKQA
PKQA-0A	PKQA-0A_LP-DIR-T	PKQA-0A		lt	191.3	52.4	2	6	0	7.2	13.7	433	77	K		shoemake 2025-02-28 16:37:12	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-0A	PKQA-0A_LP-DIR-T	PKQA-0A		mt	194.1	48.2	2	4	0	17.7	12.0	783	693	K		shoemake 2025-02-28 16:37:12	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-0B		PKQA-0																	This study	LP-NOMAG				PKQA	PKQA
PKQA-0B		PKQA-0B																	This study	LP-NOMAG				PKQA	PKQA
PKQA-0B	PKQA-0B_LP-DIR-T	PKQA-0B		lt	184.5	52.0	2	7	0	5.6	7.8	463	77	K		shoemake 2025-02-28 16:39:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-0B	PKQA-0B_LP-DIR-T	PKQA-0B		mt	188.9	54.3	2	4	0	13.1	5.2	783	693	K		shoemake 2025-02-28 16:39:43	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-0C		PKQA-0C																	This study	LP-NOMAG				PKQA	PKQA
